127.0.0.1 - - [03/Jun/2024:15:04:03 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:10 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:10 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:10 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:10 +0700] "GET /project_ql_kh/ HTTP/1.1" 200 4357
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:10 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:34 +0700] "GET /project_ql_kh/viewSanpham/ HTTP/1.1" 200 8954
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:34 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:34 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:34 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:34 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:34 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:34 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:34 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:35 +0700] "GET /project_ql_kh/viewSanpham/homeSanPham HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:35 +0700] "GET /project_ql_kh/viewSanpham/ HTTP/1.1" 200 8954
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:36 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:36 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:36 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:36 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:36 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:36 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:36 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/viewSanpham/?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:51 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:56 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:56 +0700] "GET /project_ql_kh/viewSanpham/?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8978
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:56 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:56 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:56 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:56 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:56 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:56 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:57 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/viewSanpham/?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:11:59 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/viewSanpham/?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8978
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:01 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/viewSanpham/?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:04 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:06 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:07 +0700] "GET /project_ql_kh/viewSanpham/?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8978
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:07 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:07 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:07 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:07 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:07 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:07 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:07 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoBoPhan?idbophan=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/viewSanpham/?idbophan=3 HTTP/1.1" 200 8601
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:10 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:12 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:13 +0700] "GET /project_ql_kh/viewSanpham/?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:13 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:13 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:13 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:13 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:13 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:13 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:13 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/viewSanpham/?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8978
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:23 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/viewSanpham/?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8978
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:27 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/viewSanpham/?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8978
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:29 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:30 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:31 +0700] "GET /project_ql_kh/viewSanpham/?option=Ch%C6%B0a+ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8978
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:31 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:31 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:31 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:31 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:31 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:31 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:31 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:37 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoBoPhan?idbophan=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:37 +0700] "GET /project_ql_kh/viewSanpham/?idbophan=2 HTTP/1.1" 200 8605
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:38 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:38 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:38 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:38 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:38 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:38 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:38 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/viewSanpham/timSPTheoTinhTrang?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/viewSanpham/?option=Ho%C3%A0n+th%C3%A0nh HTTP/1.1" 200 8947
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/viewSanpham/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 8505
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:12:49 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:19:05 +0700] "GET /project_ql_kh/viewSanpham/homeKhachHang HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2024:16:19:05 +0700] "GET /project_ql_kh/viewKhachHang/ HTTP/1.1" 200 7946
